vg_object_id	vg_image_id	vg_obj_name	vg_domain	topname	responses	domain	N	total_responses	perc_top	H	list	familiarity	vg_synset	link_mn	mn_bbox_xywh
800633	2358632	house	buildings	['房子']	{'房子': 7, '指示牌': 2, '路标': 3, '路牌': 6, '木屋': 1, '房屋': 1, '牌子': 1}	buildings	7	21	0.3333333333333333	2.3963104246409683	list1	2.57041746031746	house.n.01	http://manynames.upf.edu/2358632_800633_house.png	[0, 109, 254, 151]
802652	2358450	woman	people	['人']	{'人': 6, '女人': 2, '网球': 2, '球员': 1, '女': 1, '王球员': 1, '球': 1, '运动员': 4, '男人': 1, '女士': 1, '女性': 1, '网球选手': 1}	people	12	22	0.2727272727272727	3.208987300258801	list3	3.8971609090909087	woman.n.01	http://manynames.upf.edu/2358450_802652_tennis player.png	[269, 73, 159, 225]
803442	2358376	cathedral	buildings	['教堂']	{'教堂': 14, '天主教大教堂': 1, '建筑': 1, '教会': 2}	buildings	4	18	0.7777777777777778	1.0975378398419535	list6	3.2451592592592595	place_of_worship.n.01	http://manynames.upf.edu/2358376_803442_church.png	[156, 56, 176, 238]
803546	2358370	batter	people	['人']	{'人': 9, '运动员': 7, '棒球员': 1, '男人': 3, '球员': 1, '打手': 1, '棒球选手': 1}	people	7	23	0.391304347826087	2.2220099139027734	list3	3.9696069565217393	athlete.n.01	http://manynames.upf.edu/2358370_803546_player.png	[88, 11, 147, 268]
804428	2358277	restaurant	buildings	['餐厅']	{'店': 2, '店铺': 2, '咖啡馆': 1, '建筑': 1, '窗户': 1, '酒馆': 1, '餐厅': 7, '商店': 1, '饭店': 2, '屋子': 1, '房子': 1, '灯': 1, '门脸': 1, '店面': 1}	buildings	14	23	0.30434782608695654	3.408280023256873	list3	2.827313043478261	restaurant.n.01	http://manynames.upf.edu/2358277_804428_restaurant.png	[119, 120, 267, 168]
804898	2358227	child	people	['小孩']	{'人': 1, '宝宝': 1, '婴儿': 3, '小孩': 7, '男孩': 4, '孩子': 5, '睡觉': 1, '小朋友': 1}	people	8	23	0.30434782608695654	2.609822285143817	list3	3.773873913043479	child.n.01	http://manynames.upf.edu/2358227_804898_baby.png	[0, 108, 325, 225]
808161	2357834	sheep	animals_plants	['羊']	{'山羊': 3, '羊': 15, '绵羊': 3, '剃毛': 1}	animals_plants	4	22	0.6818181818181818	1.3633800759802648	list1	2.6541999999999994	ungulate.n.01	http://manynames.upf.edu/2357834_808161_sheep.png	[35, 131, 283, 365]
809283	2357728	grill	buildings	['烧烤']	{'烤炉': 3, '烤肉': 1, '烧烤': 7, '香肠': 1, '烧烤盘': 2, '食物': 1, '热狗': 1, '烧烤炉': 2, '炙烤': 1}	buildings	9	19	0.3684210526315789	2.7528553052032336	list7	2.4574815789473683	restaurant.n.01	http://manynames.upf.edu/2357728_809283_grill.png	[51, 72, 375, 208]
810310	2357646	minivan	vehicles	['车']	{'车': 18, '汽车': 4}	vehicles	2	22	0.8181818181818182	0.6840384356390417	list2	4.197081818181818	car.n.01	http://manynames.upf.edu/2357646_810310_van.png	[326, 57, 173, 309]
812934	2357338	suv	vehicles	['车']	{'车': 14, '小汽车': 1, '汽车': 2, '轿车': 1, '吉普车': 1, '越野车': 1}	vehicles	6	20	0.7	1.5567796494470394	list5	3.77761	car.n.01	http://manynames.upf.edu/2357338_812934_car.png	[183, 54, 222, 172]
814104	2357195	girl	people	['女孩']	{'女孩': 15, '人': 3, '孩子': 1, '小孩': 1, '儿童': 1, '运动员': 1}	people	6	22	0.6818181818181818	1.5795113260786042	list2	4.171640909090908	woman.n.01	http://manynames.upf.edu/2357195_814104_girl.png	[96, 21, 199, 313]
814606	2357137	retriever	animals_plants	['狗']	{'狗': 22}	animals_plants	1	22	1.0	0.0	list1	4.0722	dog.n.01	http://manynames.upf.edu/2357137_814606_dog.png	[0, 135, 249, 198]
815436	2357051	bridge	buildings	['桥']	{'桥': 15, '建筑': 1, '桥梁': 4, '护栏': 1, '汽车': 1}	buildings	5	22	0.6818181818181818	1.43200621254058	list1	2.785109090909091	bridge.n.01	http://manynames.upf.edu/2357051_815436_bridge.png	[81, 168, 419, 128]
816055	2356977	cabbage	food	['蔬菜']	{'菜': 4, '包菜': 1, '蔬菜': 11, '食物': 4, '白菜': 1, '胡萝卜': 1}	food	6	22	0.5	2.0024430820459216	list2	2.778728181818181	vegetable.n.01	http://manynames.upf.edu/2356977_816055_cabbage.png	[38, 221, 310, 123]
816529	2356891	coat	clothing	['衣服']	{'外衣': 1, '衣服': 7, '外套': 3, '夹克': 2, '毛衣': 2, '大衣': 1, '绿夹克': 1}	clothing	7	17	0.4117647058823529	2.4164997849817107	list1	3.1899333333333333	overgarment.n.01	http://manynames.upf.edu/2356891_816529_sweater.png	[3, 270, 408, 139]
818832	2356624	dress	clothing	['衣服']	{'裙子': 6, '衣服': 7, '连衣裙': 2, '服饰': 1, '外套': 1, '裙': 1}	clothing	6	18	0.3888888888888889	2.105410587068414	list2	3.1434111111111105	dress.n.01	http://manynames.upf.edu/2356624_818832_dress.png	[79, 166, 141, 297]
826374	2355800	kid	people	['小孩']	{'孩子': 3, '小孩': 10, '男孩': 2, '学步的儿童': 1, '婴儿': 3}	people	5	19	0.5263157894736842	1.893766673801451	list6	3.691038157894736	child.n.01	http://manynames.upf.edu/2355800_826374_child.png	[139, 42, 237, 302]
828708	2355546	coat	clothing	['熊']	{'熊': 17, '狗熊': 1, '黑熊': 1}	animals_plants	3	19	0.8947368421052632	0.5907239186406503	list7	2.995184210526316	overgarment.n.01	http://manynames.upf.edu/2355546_828708_bear.png	[165, 105, 255, 252]
829498	2355445	sheep	animals_plants	['羊']	{'羊群': 5, '羊': 14, '绵羊': 2, '骑': 1}	animals_plants	4	22	0.6363636363636364	1.4179493739444216	list1	2.4948409090909087	ungulate.n.01	http://manynames.upf.edu/2355445_829498_sheep.png	[0, 197, 499, 73]
831167	2355266	tent	buildings	['帐篷']	{'帐篷': 14, '凉棚': 1, '遮阳棚': 1, '女人': 3, '运动员': 1, '飞盘': 1}	buildings	6	21	0.6666666666666666	1.6276575936849544	list4	2.705914285714285	shelter.n.01	http://manynames.upf.edu/2355266_831167_tent.png	[4, 39, 296, 194]
833102	2355069	woman	people	['女人']	{'女人': 9, '人': 5, '打伞的女人': 1, '头': 2, '女孩': 1, '女性': 1}	people	6	19	0.47368421052631576	2.030087224632132	list6	4.401433684210526	woman.n.01	http://manynames.upf.edu/2355069_833102_woman.png	[142, 127, 218, 206]
834698	2354891	lady	people	['女人']	{'女人': 10, '网袜': 1, '人': 4, '女士': 1, '表演人': 1, '衬衫': 1, '游行': 1}	people	7	19	0.5263157894736842	2.078491674029185	list7	4.213173684210527	woman.n.01	http://manynames.upf.edu/2354891_834698_woman.png	[46, 32, 224, 410]
834928	2354864	hen	animals_plants	['鸡']	{'鸡': 16, '公鸡': 3, '母鸡': 3}	food	3	22	0.7272727272727273	1.1180782093497093	list1	3.029381818181818	bird.n.01	http://manynames.upf.edu/2354864_834928_chicken.png	[96, 69, 157, 264]
838448	2354434	truck	vehicles	['车']	{'车': 14, '汽车': 5, '皮卡': 1}	vehicles	3	20	0.7	1.0762976257251988	list5	3.980365	truck.n.01	http://manynames.upf.edu/2354434_838448_truck.png	[1, 182, 211, 236]
839881	2354270	bridge	buildings	['桥']	{'桥': 16, '建筑': 1, '栈桥': 1, '木桥': 1, '桥梁': 2, '码头': 1}	buildings	6	22	0.7272727272727273	1.459431618637297	list1	2.6834090909090915	bridge.n.01	http://manynames.upf.edu/2354270_839881_bridge.png	[0, 49, 499, 134]
841038	2354098	dog	animals_plants	['狗']	{'狗': 21, '猫': 1, '宠物狗': 1}	animals_plants	3	23	0.9130434782608695	0.5131851787372752	list3	4.037947826086956	dog.n.01	http://manynames.upf.edu/2354098_841038_dog.png	[0, 92, 425, 221]
844218	2353646	man	people	['男人']	{'人': 4, '男人': 9, '球手': 1, '背': 1, '背影': 1, '男士': 1, '棒球接球手': 1, '裁判': 2, '教练': 1}	people	9	21	0.42857142857142855	2.557587660255865	list4	3.738061309523809	man.n.01	http://manynames.upf.edu/2353646_844218_umpire.png	[299, 64, 201, 270]
844669	2353593	tent	buildings	['帐篷']	{'铁丝网': 1, '房子': 3, '帐篷': 14, '房顶': 1, '人': 1, '棚子': 1, '房': 1, '建筑物': 1}	buildings	8	23	0.6086956521739131	1.9993073294931032	list3	2.818191304347826	shelter.n.01	http://manynames.upf.edu/2353593_844669_tent.png	[0, 7, 298, 137]
846523	2353377	man	people	['男人', '人']	{'男人': 6, '冲浪手': 1, '人': 6, '冲浪者': 2, '冲浪': 1, '运动员': 1, '冲浪选手': 1, '冲浪员': 1}	people	8	19	0.3157894736842105	2.51005646035654	list6	4.252807894736841	man.n.01	http://manynames.upf.edu/2353377_846523_surfer.png	[146, 47, 189, 186]
846794	2353355	girl	people	['人']	{'人': 8, '女孩': 1, '女生': 1, '运动员': 1, '女人': 5, '上衣': 1, '冲浪者': 1, '女士': 1, '女性': 1}	people	9	20	0.4	2.5414460711655216	list5	4.3447393750000005	woman.n.01	http://manynames.upf.edu/2353355_846794_surfer.png	[135, 73, 229, 235]
848859	2353150	woman	people	['女人']	{'人': 5, '女人': 9, '女生': 1, '包': 2, '袋': 1, '女性': 4, '女孩': 1}	people	7	23	0.391304347826087	2.343606934864942	list3	4.116573913043478	woman.n.01	http://manynames.upf.edu/2353150_848859_woman.png	[179, 15, 269, 318]
852762	2352627	car	vehicles	['车']	{'车': 13, '小车': 1, '汽车': 4, '轿车': 2}	vehicles	4	20	0.65	1.4166422780956525	list5	3.87994	car.n.01	http://manynames.upf.edu/2352627_852762_car.png	[78, 86, 405, 166]
856874	2351988	desk	home	['桌子']	{'桌子': 7, '滑鼠垫': 1, '鼠标': 2, '滑鼠': 1, '鼠标垫': 5, '键盘': 1, '桌面': 1, '摆件': 1}	home	8	19	0.3684210526315789	2.4973419908730574	list7	2.394052631578947	furnishing.n.02	http://manynames.upf.edu/2351988_856874_desk.png	[1, 229, 499, 94]
860222	2351525	cookie	food	['饼干']	{'饼干': 14, '熊仔饼': 1, '烤面包': 1, '烤熊饼': 1, '蛋糕': 2, '面包': 3}	food	6	22	0.6363636363636364	1.7295290545023008	list1	3.07345909090909	baked_goods.n.01	http://manynames.upf.edu/2351525_860222_cookie.png	[11, 90, 318, 342]
861001	2351408	girl	people	['女孩']	{'女孩': 11, '女人': 4, '人': 4, '手机': 1, '人脸': 1}	people	5	21	0.5238095238095238	1.8183294320639856	list2	4.197819047619048	woman.n.01	http://manynames.upf.edu/2351408_861001_girl.png	[16, 0, 484, 329]
861563	2351327	overpass	buildings	['桥']	{'桥': 13, '工业桥梁': 1, '轻轨': 1, '天桥': 3}	buildings	4	18	0.7222222222222222	1.23322478822022	list6	2.700618518518518	bridge.n.01	http://manynames.upf.edu/2351327_861563_bridge.png	[1, 1, 498, 87]
862167	2351246	woman	people	['女人']	{'女人': 8, '选手': 1, '自行车运动员': 1, '大人': 1, '骑自行车的人': 1, '人': 3, '衬衫': 1, '远动员': 1, '骑手': 1, '运动员': 1}	people	10	19	0.42105263157894735	2.734512381750772	list7	3.902881203007518	woman.n.01	http://manynames.upf.edu/2351246_862167_woman.png	[346, 70, 125, 304]
862980	2351117	man	people	['男人']	{'男人': 14, '笑脸': 1, '领带': 1, '客人': 1, '男性': 1, '男士': 1, '人': 1, '衣服': 1, '蓝色夹克': 1}	people	9	22	0.6363636363636364	2.036569395509731	list1	3.780640340909092	man.n.01	http://manynames.upf.edu/2351117_862980_man.png	[0, 96, 334, 404]
863603	2351024	truck	vehicles	['车']	{'车': 10, '汽车': 2, '皮卡': 6, '卡车': 2}	vehicles	4	20	0.5	1.6854752972273344	list5	3.27072	truck.n.01	http://manynames.upf.edu/2351024_863603_truck.png	[90, 88, 287, 238]
865165	2350824	cheese	food	['披萨']	{'比萨': 7, '馅饼': 1, '披萨饼': 1, '披萨': 8, '食物': 4, '菜': 1}	food	6	22	0.36363636363636365	2.111636870709878	list2	2.6101545454545456	foodstuff.n.02	http://manynames.upf.edu/2350824_865165_pizza.png	[55, 77, 404, 365]
867097	2350561	bird	animals_plants	['鸟']	{'鸟': 16, '鸟类': 1, '鹳': 1, '鹤': 1}	animals_plants	4	19	0.8421052631578947	0.8795064608120063	list7	3.071515789473684	bird.n.01	http://manynames.upf.edu/2350561_867097_bird.png	[44, 132, 420, 277]
868372	2350386	jacket	clothing	['西装']	{'衣服': 4, '西装': 7, '套装': 1, '西服上衣': 1, '领带': 1, '西服': 5, '西装领带': 1, '外套': 1}	clothing	8	21	0.3333333333333333	2.522740045214949	list4	2.838871428571428	overgarment.n.01	http://manynames.upf.edu/2350386_868372_suit.png	[0, 250, 394, 250]
870925	2350002	hood	clothing	['车盖']	{'铁': 1, '引擎盖': 4, '盖子': 1, '汽车引擎盖': 1, '车盖': 5, '车头': 1, '车板': 1, '兜帽': 1, '车前盖': 1}	clothing	9	16	0.3125	2.774397470347699	list6	2.017096875	headdress.n.01	http://manynames.upf.edu/2350002_870925_hood.png	[0, 291, 229, 209]
874749	2349443	bed	home	['床']	{'床': 16, '床单': 1, '床垫': 2}	home	3	19	0.8421052631578947	0.7742433029172696	list5	3.566142105263158	furnishing.n.02	http://manynames.upf.edu/2349443_874749_bed.png	[114, 138, 322, 195]
875841	2349299	cow	animals_plants	['牛']	{'牛': 14, '奶牛': 5}	animals_plants	2	19	0.7368421052631579	0.8314743880097293	list6	3.0079	ungulate.n.01	http://manynames.upf.edu/2349299_875841_cow.png	[88, 99, 270, 186]
876926	2349159	counter	home	['桌子']	{'桌子': 12, '厨房卓': 1, '料理台': 2, '灶台': 1, '桌': 2, '厨房灶台': 1, '厨房柜台': 1, '桌面': 1}	home	8	21	0.5714285714285714	2.1532912318904804	list4	2.4617390476190475	furnishing.n.02	http://manynames.upf.edu/2349159_876926_table.png	[2, 245, 498, 74]
877160	2349130	restaurant	buildings	['餐馆', '店', '餐厅']	{'建筑': 1, '餐馆': 4, '饭店': 2, '店': 4, '饭馆': 1, '餐厅': 4, '售货亭': 1, '店铺': 2, '商店': 1, '面馆': 1}	buildings	10	21	0.19047619047619047	3.058984089445427	list4	2.836986243386244	restaurant.n.01	http://manynames.upf.edu/2349130_877160_storefront.png	[33, 68, 308, 325]
877423	2349103	house	buildings	['房子']	{'马尾巴': 2, '马尾': 1, '木屋': 1, '房子': 6, '马屁': 1, '窗': 1, '建筑': 3, '大楼': 1, '建筑物': 1, '马棚': 1, '房': 1}	buildings	11	19	0.3157894736842105	3.0761031709967224	list6	3.0078491228070177	house.n.01	http://manynames.upf.edu/2349103_877423_building.png	[3, 4, 216, 215]
878204	2349001	sandwich	food	['面包']	{'食物': 7, '面包': 8, '面包西红柿': 1, '西红柿': 2, '番茄': 3, '三明治': 2}	food	6	23	0.34782608695652173	2.2450240449019385	list3	2.9521452173913048	dish.n.02	http://manynames.upf.edu/2349001_878204_food.png	[34, 71, 193, 587]
879737	2348804	aircraft	vehicles	['风筝']	{'风筝': 20, '滑翔伞': 1, '航班': 1}	vehicles	3	22	0.9090909090909091	0.5304060778306042	list2	2.02195	aircraft.n.01	http://manynames.upf.edu/2348804_879737_kite.png	[85, 92, 289, 160]
880717	2348662	boy	people	['男孩']	{'男孩': 11, '人': 4, '孩子': 2, '小孩': 1, '儿童': 1, '男生': 2}	people	6	21	0.5238095238095238	2.008805622540176	list2	3.976428571428571	male_child.n.01	http://manynames.upf.edu/2348662_880717_boy.png	[92, 4, 192, 493]
882210	2348423	desk	home	['桌子']	{'桌子': 13, '毛': 1, '座子': 1, '猫': 3, '固体胶': 1, '桌面': 1, '动物': 1, '电脑桌': 1}	home	8	22	0.5909090909090909	2.0566768987283126	list2	3.01890303030303	furnishing.n.02	http://manynames.upf.edu/2348423_882210_desk.png	[3, 169, 497, 140]
885044	2348078	boat	vehicles	['船']	{'人': 1, '船坞': 1, '船': 8, '夫妻': 3, '牛仔帽': 1, '港口': 1, '夫妇': 1, '轮船': 1, '度假': 1, '情侣': 1}	vehicles	10	19	0.42105263157894735	2.734512381750772	list6	3.1502204678362564	boat.n.01	http://manynames.upf.edu/2348078_885044_boat.png	[240, 11, 258, 184]
885145	2348071	woman	people	['人']	{'人': 4, '人脸': 2, '脸': 2, '女生': 1, '女人': 3, '头': 3, '女孩': 2, '人头': 1, '女性': 1, '食物': 1}	people	10	20	0.2	3.146439344671015	list5	3.827025	woman.n.01	http://manynames.upf.edu/2348071_885145_face.png	[7, 4, 313, 267]
887414	2347800	knife	home	['刀']	{'刀': 22, '夹子': 1}	home	2	23	0.9565217391304348	0.2580186686648155	list3	3.371169565217391	tool.n.01	http://manynames.upf.edu/2347800_887414_knife.png	[75, 207, 163, 233]
887538	2347788	table	home	['桌子']	{'桌子': 9, '小孩': 1, '小孩子们': 1, '儿童': 1, '野餐桌': 2, '杯': 1, '男孩': 2, '聚餐': 1, '孩子': 1}	home	9	19	0.47368421052631576	2.53585777591828	list7	3.349854887218045	furnishing.n.02	http://manynames.upf.edu/2347788_887538_table.png	[83, 125, 315, 207]
887922	2347750	truck	vehicles	['车']	{'车': 12, '卡车': 2, '皮卡车': 1, '轿车': 4}	vehicles	4	19	0.631578947368421	1.457424881409171	list7	3.836056140350877	truck.n.01	http://manynames.upf.edu/2347750_887922_truck.png	[40, 51, 422, 229]
891008	2347413	house	buildings	['窗户']	{'窗子': 1, '房子': 3, '窗户': 6, '窗': 1, '建筑物': 3, '建筑': 5, '墙': 1, '楼': 1, '大楼': 1}	buildings	9	22	0.2727272727272727	2.794468414860448	list3	3.0620818181818183	house.n.01	http://manynames.upf.edu/2347413_891008_building.png	[266, 11, 223, 463]
891598	2347354	bowl	home	['碗']	{'勺子': 1, '酱料': 3, '碗': 7, '番茄汤': 3, '酒醉': 1, '蕃茄酱': 1, '食物': 1}	home	7	17	0.4117647058823529	2.372094637795624	list6	2.861743137254902	vessel.n.03	http://manynames.upf.edu/2347354_891598_bowl.png	[79, 205, 227, 170]
892405	2347232	cow	animals_plants	['牛']	{'牛': 21, '奶牛': 2}	animals_plants	2	23	0.9130434782608695	0.4262286569981448	list3	3.202743478260869	ungulate.n.01	http://manynames.upf.edu/2347232_892405_cow.png	[224, 106, 211, 222]
892900	2347156	tent	buildings	['箱子', '帐篷']	{'行李箱': 4, '箱子': 6, '书': 2, '照明灯': 1, '屋顶': 1, '帐篷': 6, '蓬': 1, '建筑物': 1, '案件': 1}	buildings	9	23	0.2608695652173913	2.740103260028584	list3	2.69974347826087	shelter.n.01	http://manynames.upf.edu/2347156_892900_tent.png	[0, 0, 388, 242]
897631	2346631	couch	home	['沙发']	{'沙发': 15, '狗和沙发': 1}	home	2	16	0.9375	0.3372900666170139	list4	2.9581	furnishing.n.02	http://manynames.upf.edu/2346631_897631_couch.png	[24, 53, 460, 252]
909913	2345204	sauce	food	['食物']	{'义大利菜': 1, '菜': 4, '食物': 7, '意面': 2, '通心粉': 2, '意大利面': 4, '菜肴': 1, '饺子': 1}	food	8	22	0.3181818181818182	2.657091416164424	list2	2.749555454545454	foodstuff.n.02	http://manynames.upf.edu/2345204_909913_pasta.png	[18, 53, 466, 378]
911378	2345003	bread	food	['面包']	{'食物': 5, '面包': 12, '三文治': 1, '土司': 2, '包': 1, '三明治': 2}	food	6	23	0.5217391304347826	1.974466717661766	list3	2.941547826086956	baked_goods.n.01	http://manynames.upf.edu/2345003_911378_bread.png	[193, 75, 276, 193]
912191	2344898	couch	home	['沙发']	{'沙发': 10, '被子': 3, '沙发床': 2, '靠背': 1, '床': 4}	home	5	20	0.5	1.923219672335508	list5	2.68792	furnishing.n.02	http://manynames.upf.edu/2344898_912191_couch.png	[279, 81, 220, 294]
912647	2344846	pancake	food	['食物']	{'面包': 3, '饼': 3, '汉堡包': 1, '煎饼': 2, '薄饼': 1, '汉堡': 3, '食物': 4, '饼子': 1, '早餐': 1, '玛芬': 1}	food	10	20	0.2	3.108694969562842	list5	2.747105	baked_goods.n.01	http://manynames.upf.edu/2344846_912647_pancakes.png	[226, 90, 275, 215]
913701	2344715	truck	vehicles	['消防车']	{'消防车': 13, '车': 4, '火警车': 1, '汽车': 2}	vehicles	4	20	0.65	1.4166422780956525	list5	2.48672	truck.n.01	http://manynames.upf.edu/2344715_913701_firetruck.png	[67, 121, 236, 172]
914558	2344604	truck	vehicles	['车']	{'巴士': 4, '车': 7, '公交车': 2, '卡车': 1, '汽车': 3, '车子': 2, '餐车': 1, '货车': 1, '总线': 1}	vehicles	9	22	0.3181818181818182	2.8045965297024478	list1	3.253811363636364	truck.n.01	http://manynames.upf.edu/2344604_914558_bus.png	[25, 45, 448, 279]
920788	2343707	castle	buildings	['城堡']	{'城堡': 10, '房子': 3, '教堂': 2, '建筑物': 1, '建筑': 4}	buildings	5	20	0.5	1.923219672335508	list5	3.061265	house.n.01	http://manynames.upf.edu/2343707_920788_castle.png	[0, 0, 336, 197]
921837	2343599	helmet	clothing	['头盔']	{'头盔': 13, '帽子': 6, '完全帽': 1, '安全帽': 2}	clothing	4	22	0.5909090909090909	1.4769092849936094	list1	2.614336363636363	headdress.n.01	http://manynames.upf.edu/2343599_921837_helmet.png	[121, 0, 251, 137]
923343	2343470	bed	home	['床']	{'床': 15, '桌子': 6, '茶几': 1}	home	3	22	0.6818181818181818	1.090652803252992	list2	3.539490909090909	furnishing.n.02	http://manynames.upf.edu/2343470_923343_bed.png	[203, 140, 268, 155]
926075	2343227	house	buildings	['房子']	{'房子': 18, '屋': 1, '房屋': 1, '屋子': 1}	buildings	4	21	0.8571428571428571	0.8180959929710641	list4	3.778571428571428	house.n.01	http://manynames.upf.edu/2343227_926075_house.png	[150, 39, 349, 293]
926339	2343201	couch	home	['沙发']	{'沙发': 21}	home	1	21	1.0	0.0	list4	2.9581	furnishing.n.02	http://manynames.upf.edu/2343201_926339_couch.png	[218, 117, 280, 179]
934417	2342414	blazer	clothing	['西装']	{'领子': 2, '西装': 9, '衣服': 2, '老兄': 1, '衣领': 1, '西服': 1, '颚': 1}	clothing	7	17	0.5294117647058824	2.17397313460441	list6	2.642729411764706	overgarment.n.01	http://manynames.upf.edu/2342414_934417_suit.png	[0, 341, 333, 158]
937444	2342092	pasta	food	['意大利面']	{'面条': 4, '意大利面': 9, '意大利面条': 1, '意大利粉': 1, '意粉': 1, '烩面': 1, '意面': 2}	food	7	19	0.47368421052631576	2.2200683022340697	list7	2.4698	dish.n.02	http://manynames.upf.edu/2342092_937444_pasta.png	[95, 117, 333, 195]
941020	2341626	jet	vehicles	['飞机']	{'飞机': 15, '战斗机': 4, '战机': 2, '机': 1, '喷射': 1}	vehicles	5	23	0.6521739130434783	1.540807219790588	list3	3.228647826086956	aircraft.n.01	http://manynames.upf.edu/2341626_941020_jet.png	[26, 90, 448, 142]
941720	2341560	restaurant	buildings	['建筑']	{'商店': 2, '房子': 4, '楼': 4, '建筑': 6, '小楼': 1, '雨伞': 1, '楼房': 2, '店铺': 1, '建筑物': 1}	buildings	9	22	0.2727272727272727	2.8453509366224368	list2	3.018335227272728	restaurant.n.01	http://manynames.upf.edu/2341560_941720_building.png	[1, 0, 353, 429]
942577	2341469	airplane	vehicles	['飞机']	{'飞机': 16, '战斗机': 3, '海军飞机': 1}	vehicles	3	20	0.8	0.8841837197791889	list4	3.43288	aircraft.n.01	http://manynames.upf.edu/2341469_942577_jet.png	[22, 5, 327, 150]
943218	2341378	girl	people	['男孩']	{'男孩': 7, '骑车': 1, '人': 5, '围裙': 1, '孩子': 4, '小孩': 1, '男生': 2, '女孩': 1}	people	8	22	0.3181818181818182	2.583925940053659	list2	4.023868181818181	woman.n.01	http://manynames.upf.edu/2341378_943218_boy.png	[146, 76, 228, 405]
943549	2341347	grill	buildings	['烧烤']	{'食物': 3, '烤肉': 2, '烤架': 2, '烧烤': 9, '烧烤架': 1, '香肠': 1, '台子': 1, '桌子': 1, '烤肉架': 1}	buildings	9	21	0.42857142857142855	2.616878731581414	list4	2.648995238095238	restaurant.n.01	http://manynames.upf.edu/2341347_943549_grill.png	[0, 63, 500, 312]
944516	2341136	girl	people	['女孩']	{'女孩': 15, '小孩': 3, '孩子': 1, '头发': 1}	people	4	20	0.75	1.1540157730727998	list4	4.036754999999999	woman.n.01	http://manynames.upf.edu/2341136_944516_girl.png	[108, 18, 280, 299]
946013	2340766	woman	people	['女人']	{'女人': 11, '母亲': 1, '人': 4, '人的上半身': 1, '女士': 2}	people	5	19	0.5789473684210527	1.7187828921272552	list6	4.3711	woman.n.01	http://manynames.upf.edu/2340766_946013_woman.png	[112, 129, 168, 235]
946601	2340629	man	people	['男人']	{'人': 8, '男人': 12, '男性': 1, '男孩': 1, '帽子': 1}	people	5	23	0.5217391304347826	1.609668477419888	list3	4.387943478260869	man.n.01	http://manynames.upf.edu/2340629_946601_man.png	[0, 84, 242, 247]
948780	2340145	man	people	['老人']	{'男人': 3, '老人': 9, '弹琴': 1, '人': 3, '音乐家': 1, '琴': 1, '乐师': 1, '钢琴': 1, '音乐播放器': 1, '键盘': 1}	people	10	22	0.4090909090909091	2.7303816178505813	list2	3.15209797979798	man.n.01	http://manynames.upf.edu/2340145_948780_man.png	[217, 58, 191, 294]
951559	2339394	knife	home	['刀叉']	{'刀擦刀擦': 1, '刀叉': 7, '餐盘': 1, '刀': 4, '刀具': 1, '餐具': 3, '厨具': 1, '叉': 1, '民间': 1, '比萨': 1, '塑料刀': 1}	home	11	22	0.3181818181818182	2.98641471152063	list2	2.028081313131313	tool.n.01	http://manynames.upf.edu/2339394_951559_knife.png	[234, 12, 250, 285]
953448	2338659	woman	people	['女人']	{'网球运动员': 2, '人': 4, '女': 1, '运动员': 4, '女人': 6, '网球': 1, '女士': 1, '女孩': 1, '女性': 2, '女网运动员': 1}	people	10	23	0.2608695652173913	2.97965869499932	list3	3.912804347826087	woman.n.01	http://manynames.upf.edu/2338659_953448_woman.png	[170, 4, 244, 327]
954002	2338498	house	buildings	['房子']	{'建筑': 1, '房子': 10, '车厢': 1, '屋頂': 1, '货车': 2, '屋顶': 1, '车': 1}	buildings	7	17	0.5882352941176471	2.015740432493068	list5	3.567627450980393	house.n.01	http://manynames.upf.edu/2338498_954002_house.png	[77, 12, 422, 232]
957139	2337576	boat	vehicles	['船']	{'孩子': 1, '棒球': 2, '船': 6, '车子': 1, '棒球男孩': 1, '棒球棍': 1, '男生': 2, '游艇': 1, '男孩': 1}	vehicles	9	16	0.375	2.7806390622295662	list6	3.406682142857143	boat.n.01	http://manynames.upf.edu/2337576_957139_boat.png	[0, 1, 333, 281]
958897	2337121	kid	people	['手']	{'手': 6, '孩子': 3, '人': 1, '婴儿': 5, '小孩': 1, '手指': 1, '手臂': 1, '儿童': 2, '宝宝': 2}	people	9	22	0.2727272727272727	2.828781483140606	list2	3.717331818181818	child.n.01	http://manynames.upf.edu/2337121_958897_baby.png	[37, 93, 379, 196]
959740	2336732	bed	home	['床']	{'床': 13, '衣服': 2, '被子': 3, '床单': 1, '裙子': 1, '睡衣': 1}	home	6	21	0.6190476190476191	1.7799077162074428	list4	3.4154761904761903	furnishing.n.02	http://manynames.upf.edu/2336732_959740_bed.png	[191, 240, 308, 134]
961547	2335906	van	vehicles	['车']	{'车': 12, '巴士': 3, '汽车': 2, '车子': 1, '面包车': 2, '卡车': 1, '货车': 2}	vehicles	7	23	0.5217391304347826	2.185542933847564	list3	3.5853304347826085	truck.n.01	http://manynames.upf.edu/2335906_961547_van.png	[27, 165, 338, 187]
